outlet,category,link,text,bias
NDTV,column,https://www.ndtv.com/opinion/opinion-will-delhi-spring-a-surprise-for-bjp-this-year-7418673,ordinary prime minister narendra modi follow inauguration developmental project electionbound state public meeting order set public narrative two public meeting held pm modi delhi recentlythe first inauguration multistoreyed apartment slum dweller second inauguration extended delhimeerut highspeed regional rapid rail transit system rrts namo bharat corridoris line approach project aimed transforming living commute condition people delhi ncr owning apartment dream come true many beneficiary worldclass rrts would cut travel time km stretch half project faced hiccup initially due aam aadmi party aap government delay releasing share fund since delhi seen three parliamentary two assembly election three parliamentary poll bharatiya janata party bjp seven seat delhi hand two assembly poll aap total seat election pm modi party principal campaigner luck didnt favour bjp previous two assembly election thing seem different time ground slogan aapda disaster coined pm modi put kejriwal party worker defensive term picked readily medium may resonate large section voter started doubting kejriwals clean credential former chief minister deputy manish sisodia former minister satyendra jain jail month relation corruption case kejriwals governance model ceaseless tension union government also marred party image allegation spent r crore taxpayer money renovation chief minister official bungalow initial sanction r crore helped cause either itemised detail comptroller auditor general cag report damning modi made mention public meeting bjp leader using social medium amplify detail kitchen bathroom curtain reportedly worth crore saga raise question kejriwal selfstyled aam aadmi common man could spend much public money personal luxury bjp one major weakness delhi lack strong face counter kejriwal part modi given muchneeded thrust bjps delhi campaign runup election party worker already enthused win haryana maharashtra year may spring surprise delhi author consulting editor ndtv disclaimer personal opinion author,left
Republic,column,https://www.republicworld.com/opinion/rekha-gupta-as-delhi-cm-pm-modis-masterstroke,appointment rekha gupta delhi first bjp woman chief minister nothing short political masterstroke prime minister narendra modi twelve day suspense following bjps victory delhi assembly election pm modis pick reflects strategic foresight also party larger national aspiration staunch rss worker decade grassroots experience rekha guptas appointment signal strong ideological assertion challenge dynasty politics india dream bjp end dynasty politics delhi new chief minister represents key shift bjps approach selecting woman leader deep rss tie family background politics pm modi taken direct shot opposition dynastic structure challenge congress asking whether ensure obc dalit family three member parliament like gandhi triosonia rahul priyankais pointed political move implication extend beyond congress party like samajwadi party akhilesh yadav rjd tejashwi yadav even aap arvind kejriwal feel heat pm modis messaging clear bjp party meritocracy inherited privilege rekha guptas rise serve rallying cry bihar upcoming election appointment projected example bjps commitment womens empowerment fresh leadership aligns seamlessly modis vision viksit bharat youth new leadership key driver change rekha gupta triumph rss bjps woman empowerment push guptas selection also come significant moment rss coinciding centenary celebration inauguration new multistoreyed headquarters delhi symbolic modis announcement took place bjp stalwartsincluding amit shah rajnath singh nitin gadkari stood beside rss chief mohan bhagwat keshav kunj jhandewalan political appointment moment recognition rss role shaping bjps leadership pipeline delhi political landscape find intriguing position ruling bjp woman chief minister rekha gupta opposition aap led atishi stage set intense ideological governance battleone pit rssrooted nationalism aaps populist politics making leader rekha guptas political journey rekha guptas rise power marked steadfast dedication strong grassroots presence rss cadre associated rss year dedicated member abvp student day dusu president rose prominence delhi university student union dusu president late municipal leadership served delhi councillor uttari pitampura bjp leadership held position general secretary delhi bjp state unit mahila morcha electoral success delhi assembly election shalimar bagh defeating aaps vandana kumari emphatic vote victory mark significant momentnot delhi bjps broader electoral strategy delhi complex political landscape long challenge bjp gupta helm party look cement governance model counter aaps dominance bjps gender push quota guptas appointment come time bjp making strong overture toward womens empowerment womens reservation bill guarantee representation woman legislature aligns perfectly selection state bjp male chief minister delhi stand apart first led woman modis narrative around one lakh youth politics clean corruption fit broader theme generational change meritbased leadership guptas elevation delhi reinforcing bjps image party provides equal opportunity woman leader looking ahead rekha guptas challenge selection historic road ahead filled challenge delhi governance complex battleground face strong resistance aap opposition party tussle delhi government lieutenant governor administrative bottleneck city deeprooted infrastructural issue key hurdle however gupta successfully implement bjps governance model deliver result could become prominent national figureperhaps even positioning larger role future tenure closely watched delhi political message sends across india bjps larger mission eradicating dynastic politics pushing fresh leadership rekha gupta torchbearer narendra modis choice rekha gupta delhi chief minister defining political moment reaffirms bjps commitment meritocracy strengthens rsss ideological influence signal party broader electoral game plan delhi embarks new chapter rekha guptas leadership test case bjps vision viksit bharatone break dynasty empowers woman reshapes india political landscape,right
Republic,column,https://www.republicworld.com/opinion/why-bjp-picked-rekha-gupta-as-the-delhi-chief-minister,bharatiya janata party bjp surprised many naming rekha gupta new chief minister delhi selection might seemed unexpected closer look political journey party strategy make clear ideal choice rekha gupta deeply connected bjp ideological root decade family longstanding association sangh parivar played key role shaping political career joined akhil bharatiya vidyarthi parishad abvp student wing rashtriya swayamsevak sangh rss marked beginning leadership journey early year student politics rekha gupta showed consistency leadership served delhi university student union dusu secretary went become president year remained committed bjp leader never switching side demonstrated loyalty party rise rank continued steadily became municipal councillor member bjp national executive even bjp candidate mayor south delhi municipal corporation sdmc shalimar bagh assembly seat ultimately positioned top job appointment chief minister recognition longterm loyalty party remained dedicated bjp worked consistently within framework bjp often rewarded leader strong connection sangh parivar rekha guptas long association rss abvp made natural choice bjp woman chief minister another important reason selection bjp despite ruling state woman chief minister appointment fill gap help project party one promotes womens leadership also aligns bjps ongoing effort bring second generation leadership ensuring continuity offering fresh face electorate vast experience student politics municipal governance party leadership rekha gupta expected bring new vision delhi governance appointment also signal bjps commitment rewarding longterm party worker promoting woman leader key position take charge eye navigates challenge delhi politics lead capital coming year,right
AajTak,column,https://www.aajtak.in/opinion-analysis-/story/atishi-is-more-perfect-in-the-role-of-opposition-leader-will-become-a-threat-to-arvind-kejriwal-opns2-dskc-2176637-2025-02-26,advertisement advertisement aap advertisement advertisement,right
AajTak,column,https://www.aajtak.in/opinion-analysis-/story/cm-rekha-gupta-ambedkar-and-bhagat-singh-photo-controversy-in-delhi-cm-office-dskc-2176394-2025-02-26,aap advertisement x advertisement advertisement advertisement x advertisement,right
AajTak,column,https://www.aajtak.in/opinion-analysis-/story/atishi-acting-on-new-role-of-leader-of-opposition-face-to-face-with-ruling-bjp-opnm1-dskc-2174712-2025-02-24,advertisement advertisement advertisement advertisement advertisement,right
AajTak,column,https://www.aajtak.in/opinion-analysis-/story/how-challenging-will-be-targeting-new-delhi-cm-rekha-gupta-for-arvind-kejriwal-and-congress-opnm1-dskc-2171678-2025-02-20,advertisement advertisement advertisement advertisement advertisement,right
AajTak,column,https://www.aajtak.in/opinion-analysis-/story/rekha-gupta-beats-all-cm-contenders-in-bjp-as-leadership-approves-a-woman-name-for-delhi-opnm1-dskc-2171508-2025-02-20,advertisement advertisement advertisement advertisement,right
AajTak,column,https://www.aajtak.in/opinion-analysis-/story/delhi-cm-kejriwal-aatishi-woman-first-cm-worker-bjp-hit-many-targets-with-one-arrow-of-rekha-gupta-ntc-dskc-2171269-2025-02-19,advertisement aap advertisement aap advertisement advertisement advertisement,right
AajTak,column,https://www.aajtak.in/opinion-analysis-/story/5-major-challenges-in-front-of-new-delhi-chief-minister-to-be-decided-by-bjp-soon-opns2-dskc-2170954-2025-02-19,advertisement advertisement advertisement aap advertisement,right
AajTak,column,https://www.aajtak.in/opinion-analysis-/story/bjp-delhi-cm-will-have-performance-and-leave-kejriwal-far-behind-at-any-cost-opnm1-dskc-2169248-2025-02-17,advertisement advertisement advertisement advertisement advertisement,right
AajTak,column,https://www.aajtak.in/opinion-analysis-/story/who-will-become-delhi-cm-how-far-ahead-are-pravesh-verma-ashish-sood-and-rekha-gupta-in-the-race-opns2-dskc-2166952-2025-02-14,advertisement advertisement advertisement abvp bjym sdmc advertisement abvp dusu bjym advertisement ndmc,right
AajTak,column,https://www.aajtak.in/opinion-analysis-/story/will-tejashwi-yadav-and-rahul-gandhi-take-lessons-from-delhi-assembly-elections-and-bjp-jdu-combined-opns2-dskc-2165444-2025-02-12,advertisement advertisement advertisement advertisement,right
AajTak,column,https://www.aajtak.in/opinion-analysis-/story/mamata-banerjee-on-bjp-target-number-1-after-defeating-arvind-kejriwal-in-delhi-election-opnm1-dskc-2165094-2025-02-12,advertisement advertisement advertisement advertisement,right
AajTak,column,https://www.aajtak.in/opinion-analysis-/story/arvind-kejriwal-can-learn-from-mistakes-and-bounce-back-delhi-election-defeat-can-not-finish-party-or-politics-opnm1-dskc-2164396-2025-02-11,advertisement advertisement advertisement aap advertisement advertisement,right
AajTak,column,https://www.aajtak.in/opinion-analysis-/story/who-will-become-new-delhi-cm-fulfilling-these-4-criteria-of-bjp-opns2-dskc-2163525-2025-02-10,advertisement advertisement advertisement advertisement,right
AajTak,column,https://www.aajtak.in/opinion-analysis-/story/kejriwal-politics-succumbs-to-self-styled-honesty-claims-against-delhi-excise-policy-corruption-case-opnm1-dskc-2163236-2025-02-10,advertisement advertisement advertisement advertisement advertisement presidential suite z security genocide ashutosh ashutoshb february,right
AajTak,column,https://www.aajtak.in/opinion-analysis-/story/reasons-why-arvind-kejriwal-lost-new-delhi-seats-in-delhi-chunav-parinam-2025-live-opns2-dskc-2161993-2025-02-08,advertisement advertisement advertisement,right
AajTak,column,https://www.aajtak.in/opinion-analysis-/story/who-will-be-new-delhi-chief-minister-by-bjp-after-delhi-election-results-2025-opns2-dskc-2161884-2025-02-08,bjp advertisement advertisement advertisement advertisement,right
AajTak,column,https://www.aajtak.in/opinion-analysis-/story/arvind-kejariwal-delhi-election-aam-admi-party-reasons-for-the-defeat-of-kejriwal-and-aap-ntcpvp-dskc-2161881-2025-02-08,aap aap advertisement advertisement aap usp advertisement evm advertisement advertisement advertisement advertisement,right
AajTak,column,https://www.aajtak.in/opinion-analysis-/story/why-aam-aadmi-party-defeated-in-delhi-election-results-2025-here-are-6-reasons-that-kejriwal-is-aware-of-opns2-dskc-2161776-2025-02-08,advertisement advertisement advertisement advertisement,right
AajTak,column,https://www.aajtak.in/opinion-analysis-/story/kejriwal-claims-bjp-tried-to-buy-16-aap-candidates-without-proof-aap-has-list-of-allegations-made-during-delhi-elections-opns2-dskc-2160949-2025-02-07,advertisement advertisement x advertisement advertisement advertisement,right
AajTak,column,https://www.aajtak.in/opinion-analysis-/story/bjp-can-elect-new-delhi-cm-on-these-3-formulas-if-it-wins-delhi-assembly-elections-opns2-dskc-2160543-2025-02-06,advertisement advertisement,right
AajTak,column,https://www.aajtak.in/opinion-analysis-/story/if-aam-aadmi-party-loses-delhi-elections-like-exit-poll-indicating-will-impact-punjab-politics-too-opns2-dskc-2160386-2025-02-06,advertisement advertisement advertisement,right
AajTak,column,https://www.aajtak.in/opinion-analysis-/story/how-bjp-neutralised-arvind-kejriwal-agendas-in-delhi-assembly-election-opns2-dskc-2159634-2025-02-05,advertisement advertisement advertisement,right
AajTak,column,https://www.aajtak.in/opinion-analysis-/story/pm-narendra-modi-attack-on-arvind-kejriwal-in-lok-sabha-will-benefit-bjp-or-not-in-delhi-election-opnm1-dskc-2159374-2025-02-05,advertisement x advertisement advertisement advertisement advertisement,right
AajTak,column,https://www.aajtak.in/opinion-analysis-/story/latest-c-voter-survey-after-union-budget-reveals-that-near-certain-victory-for-aap-is-becoming-a-knife-edge-contest-ntcpan-rpti-2158575-2025-02-04,advertisement cm aap advertisement aap aap aap advertisement aap aap aap aap aap mcd bjp mcd aap aap aap aap advertisement aap aap aap aap aap aap aap advertisement aap aap aap aap aap aap aap advertisement,right
AajTak,column,https://www.aajtak.in/opinion-analysis-/story/kejriwal-trapped-on-dalit-muslim-seats-in-delhi-elections-after-congress-and-aap-face-off-opns2-dskc-2158423-2025-02-04,aap aap advertisement aap aap aap advertisement aap aap aap aap advertisement aap aap aimim advertisement,right
AajTak,column,https://www.aajtak.in/opinion-analysis-/story/arvind-kejriwal-claim-of-winning-55-seats-in-delhi-election-has-some-ground-or-not-opnm1-dskc-2158410-2025-02-04,advertisement advertisement evm advertisement aap advertisement,right
AajTak,column,https://www.aajtak.in/opinion-analysis-/story/will-bjp-get-an-edge-in-delhi-elections-due-to-increase-in-income-tax-slabs-in-union-budget-2025-opns2-dskc-2158014-2025-02-03,advertisement advertisement gyan advertisement,right
AajTak,column,https://www.aajtak.in/opinion-analysis-/story/pm-modi-offers-delhi-voter-guarantee-over-kejriwal-delhi-government-free-schemes-opnm1-dskc-2157734-2025-02-03,advertisement advertisement advertisement advertisement,right
AajTak,column,https://www.aajtak.in/opinion-analysis-/story/is-kejriwal-trapped-on-yamuna-clean-water-issue-in-delhi-elections-after-bjp-and-rahul-gandhi-attack-opns2-dskc-2157737-2025-02-03,advertisement advertisement pictwittercomcjdoltvg rahul gandhi rahulgandhi february aap advertisement advertisement,right
AajTak,column,https://www.aajtak.in/opinion-analysis-/story/new-delhi-seat-arvind-kejriwal-strategy-ruined-by-increasing-income-tax-exemption-opns2-dskc-2156622-2025-02-01,cmie csds advertisement advertisement advertisement csds bjp aap aap,right
AajTak,column,https://www.aajtak.in/opinion-analysis-/story/why-has-arvind-kejriwal-become-worse-than-pm-narendra-modi-for-rahul-gandhi-during-delhi-elections-opns2-dskc-2155819-2025-01-31,advertisement aap advertisement aap advertisement,right
AajTak,column,https://www.aajtak.in/opinion-analysis-/story/swati-maliwal-fight-aginst-arvind-kejriwal-and-aap-in-delhi-election-is-this-a-revenge-or-bjp-plan-opnm1-dskc-2155715-2025-01-31,fir advertisement india x advertisement arvind kejriwal arrest tweeted team pictwittercombmogansf swati maliwal swatijaihind january x advertisement advertisement,right
AajTak,column,https://www.aajtak.in/opinion-analysis-/story/why-congress-promising-caste-census-in-delhi-assembly-elections-here-are-the-reasons-opns2-dskc-2155296-2025-01-30,advertisement advertisement aap advertisement,right
AajTak,column,https://www.aajtak.in/opinion-analysis-/story/dalits-voting-kejriwal-showing-interest-in-congress-and-bjp-in-delhi-election-2025-opnm1-dskc-2154341-2025-01-30,advertisement advertisement advertisement advertisement,right
AajTak,column,https://www.aajtak.in/opinion-analysis-/story/why-rahul-gandhi-come-out-against-arvind-kejriwal-here-is-the-strategy-of-congress-opns2-dskc-2154368-2025-01-29,advertisement advertisement advertisement advertisement,right
AajTak,column,https://www.aajtak.in/opinion-analysis-/story/arvind-kejriwal-trying-to-woo-voters-in-delhi-election-emotionally-through-his-interviews-and-speeches-opnm1-dskc-2149446-2025-01-28,advertisement advertisement advertisement advertisement advertisement,right
AajTak,column,https://www.aajtak.in/opinion-analysis-/story/arvind-kejriwal-fearing-drop-in-number-of-aap-seats-in-delhi-elections-why-opnm1-dskc-2150407-2025-01-28,advertisement advertisement advertisement advertisement advertisement,right
AajTak,column,https://www.aajtak.in/opinion-analysis-/story/arvind-kejriwal-issues-15-guarantees-accepts-he-failed-to-fulfill-3-poll-promises-from-2020-manifesto-opnm1-dskc-2152414-2025-01-27,delhi vidhan sabha chunav advertisement advertisement advertisement rwa advertisement advertisement advertisement,right
AajTak,column,https://www.aajtak.in/opinion-analysis-/story/pm-modi-and-congress-targets-arvind-kejriwal-for-alleged-corruption-by-aap-government-opnm1-dskc-2149229-2025-01-23,advertisement cag aap advertisement bjp advertisement cag cag advertisement watch delhielections congress leader ajay maken say delhi cm made party basis fight corruption time made corruption allegation congress based cag report today cag report make serious pictwittercomdkfyytkey ani ani january cag cag advertisement,right
AajTak,column,https://www.aajtak.in/opinion-analysis-/story/kejriwal-middle-class-menifesto-how-effective-is-aap-master-stroke-in-delhi-assembly-elections-opns2-dskc-2148677-2025-01-22,advertisement advertisement gst advertisement advertisement,right
AajTak,column,https://www.aajtak.in/opinion-analysis-/story/arvind-kejriwal-defeat-or-victory-in-delhi-assembly-elections-is-sure-to-stir-the-indian-politics-opns2-dskc-2147994-2025-01-21,advertisement advertisement advertisement advertisement,right
AajTak,column,https://www.aajtak.in/opinion-analysis-/story/arvind-kejriwal-faces-new-allegations-of-corruption-from-bjp-after-declaration-affidavit-opnm1-dskc-2145542-2025-01-17,advertisement advertisement aap mla advertisement cbi advertisement irs,right
AajTak,column,https://www.aajtak.in/opinion-analysis-/story/bjp-promises-delhi-many-freebies-except-revdis-like-electricity-water-education-opnm1-dskc-2145640-2025-01-17,advertisement advertisement advertisement aap advertisement,right
AajTak,column,https://www.aajtak.in/opinion-analysis-/story/arvind-kejriwal-plan-to-distance-himself-from-rahul-gandhi-seems-to-be-failing-in-delhi-elections-opns2-dskc-2143707-2025-01-15,advertisement advertisement advertisement advertisement live inauguration new aicc hq new delhi httpstcollrinf rahul gandhi rahulgandhi january,right
AajTak,column,https://www.aajtak.in/opinion-analysis-/story/arvind-kejriwal-cannot-become-cm-again-bjp-pravesh-verma-mentioning-supreme-court-bail-conditions-opns2-dskc-2142374-2025-01-13,advertisement advertisement advertisement,right
AajTak,column,https://www.aajtak.in/opinion-analysis-/story/arvind-kejriwal-raising-demand-for-jat-reservation-will-cost-heavy-in-delhi-assembly-elections-opns2-dskc-2139939-2025-01-09,advertisement advertisement advertisement,right
AajTak,column,https://www.aajtak.in/opinion-analysis-/story/has-congress-surrendered-to-aam-aadmi-party-in-delhi-assembly-election-opns2-dskc-2139523-2025-01-09,advertisement advertisement aap advertisement,right
AajTak,column,https://www.aajtak.in/opinion-analysis-/story/arvind-kejriwal-performance-in-delhi-election-will-affect-bjp-and-congress-equally-opnm1-dskc-2139525-2025-01-09,india advertisement advertisement advertisement advertisement,right
AajTak,column,https://www.aajtak.in/opinion-analysis-/story/delhi-assembly-election-displays-interesting-political-equations-of-india-bloc-opnm1-dskc-2138974-2025-01-08,advertisement advertisement x advertisement advertisement,right
AajTak,column,https://www.aajtak.in/opinion-analysis-/story/arvind-kejriwal-made-a-blunder-by-not-forming-an-alliance-with-congress-in-the-delhi-assembly-elections-opns2-dskc-2138804-2025-01-08,advertisement advertisement advertisement advertisement,right
AajTak,column,https://www.aajtak.in/opinion-analysis-/story/chief-election-commissioner-clarification-on-election-commission-voter-deletion-evm-hacking-voter-turnout-opns2-dskc-2138190-2025-01-07,evm cbi ed advertisement evm advertisement cctv advertisement advertisement evm advertisement,right
AajTak,column,https://www.aajtak.in/opinion-analysis-/story/kejriwal-faces-parvesh-verma-and-sandeep-dikshit-on-new-delhi-assembly-seat-election-opnm1-dskc-2137987-2025-01-07,advertisement advertisement advertisement cm advertisement advertisement,right
AajTak,column,https://www.aajtak.in/opinion-analysis-/story/bjp-has-surrounded-aam-aadmi-party-and-kejriwal-in-delhi-assembly-elections-opns2-dskc-2137283-2025-01-06,advertisement aap advertisement aap present advertisement advertisement advertisement aap cm,right
TimesOfIndia,column,https://timesofindia.indiatimes.com/blogs/toi-edit-page/servant-leadership-true-power-lies-in-empathy/,farida khanam election euphoria settle weight governance land shoulder new chief minister delhi people state renewed hope begin real test leadership leadership power responsibility amanah trust duty serve integrity humility unwavering commitment public welfare quran discusses changing nature political power chapter verse god grant take away power whomever will control everything verse reminds u leader must approach governance awareness position temporary subject divine quran describes queen sheba known bilqis yemeni islamic tradition makeda ethiopian tradition pragmatic wise queen always considerate people one statement mentioned quran read never decide affair conferred signifies effective leadership built wisdom consultation careful decisionmaking quality essential governance personal matter good leadership emerges collective wisdom humility avoiding rash decision fostering trust unity also quoted saying mighty king invade country despoil humiliate noblest inhabitant implies hostile confrontation lead harm result constructive progress true power lie empathy woman naturally possesses along wisdom respect others good governance performance responsibility prophet said leader people servant tarikh dimashq effective leader understand public trust earned fairness transparency accountability leader must prioritise justice fairness foster trust without democracy weakens gap govt governed widens leading disillusionment today citizen demand tangible change policy directly improve life want quality education reliable infrastructure accessible healthcare employment opportunity system ensures fairness equity state compete constructively benchmarking one another creating measurable index track progress critical area goal restore india status golden bird known prosperity innovation inclusiveness therefore collective fortune nation directly tied spiritual ethical transformation citizen hence leadership must focus external development also nurturing spiritual strength individual instilling sense duty unity goodwill true leadership rooted service selflessness vision greater good chief minister power transform destiny honour people trust define legacy writer chairperson cps international new delhi facebook twitter linkedin email disclaimer view expressed author,center
TimesOfIndia,column,https://timesofindia.indiatimes.com/blogs/toi-editorials/start-small-in-capital/,time india edit page team comprises senior journalist wideranging interest debate opine news issue day delhi new cm must focus basic city shamble must respect diversity delhi new cm rekha gupta burdened procedural challenge predecessor faced goi lgs support tristate ncr bjp govts every state make work easier also majorly raise expectation scrutiny sharper given shell govern nation capital given city dire strait priority must focus qualityoflife basic road yamuna drainage network air quality delhi expected attracts unceasing flow migrant across stratum flowing daily air train road road public transport air quality must seen composite deliver real change poorly designed unmaintained road remain nightmare illconceived new road take year complete construction becomes chokehold daily commute driving cost air pollution private party dominate public transport inefficient bus route push commuter use wheel twowheeler daredevilry skyhigh thanks burgeoning gig economy vehicle road construction contribute delhi air pollution crisis movement people cumbersome inefficient movement within ncr restriction toll defeat purpose revival yamuna waterfront far many delhi govts fantasy game govt come anywhere close cleaning river kolkata ahmedabad spruced riverfronts making tourist attraction muchneeded goto quiet public space city resident calming effect river flow overstated parched delhi fed false promise decade tough task gupta delhi synonymous water road even splash rain mostly happens drain overflow overhaul decadesold drainage network underway well decade iitdesigned revamped drainage master plan discarded new process survey drainage network reportedly underway suffice say thats much water bridge finally city progressive people delhi magnet kind people professional daily wager across country listen want different lifestyle choice aspiration along colourful spring splendour hardy bougainvillea make delhi toughspirited capital freedom facebook twitter linkedin email piece appeared editorial opinion print edition time india,center
TimesOfIndia,column,https://timesofindia.indiatimes.com/blogs/toi-edit-page/the-very-pragmatic-middle-class-poor/,aaps defeat delhi present clear irony party led middle class activist driven middle class demand appears abandoned core voter yet understand truly happened must ask count middle class delhi broadly india today two decade ago india middle class projected expand population roughly cr optimist even predicting could reach today know better middle class plural singular deeply heterogeneous even covid size remained well cr pew survey estimated india middle class defined earning day shrunk cr highlighting precarity group isnt far tax base prior budget read full opinion toi facebook twitter linkedin email disclaimer view expressed author,center
TimesOfIndia,column,https://timesofindia.indiatimes.com/blogs/toi-edit-page/why-power-makes-aam-aadmi-khaas/,hubris meet nemesis thats takeaway politician justconcluded delhi election making vote referendum kejriwal allowed carried away sense selfimportance far cry man first taken cm oath ramlila maidan delhi invited swearingin read full opinion toi facebook twitter linkedin email disclaimer view expressed author,center
TimesOfIndia,column,https://timesofindia.indiatimes.com/blogs/toi-editorials/lesson-no-1/,delhi verdict tell party urban voter want liveable city local body funded poorly run worse last year supreme court hauled delhi govt municipal corporation least four time piling garbage feb voter booted govt pundit say middle class swing kneecapped aap delhi may started civic problem like garbage broken road party promised singapore shanghai road smooth actress cheek patna year stop mistaking voter patience amnesia start fixing city governance municipal body called third tier govt reason road water sewer school clinic mandate state state power curbed even though city house third india people generate twothirds gdp forget smaller city election bmc mumbai corporation three year overdue mammoth budget almost cr left discretion unelected administrator thats way run great city nyc london paris take civic body seriously mayor real executive power remember rudy giuliani nyc mayor avatar boris johnson chose london mayor eight year two term mp empowering india municipal corporation would mean deepening pocket currently according rbi report revenue receipt amount gdp property tax biggest municipal revenue stream account fifth loss levy like entertainment tax octroi gst left civic body mercy state govts centre delhi case aap govt claimed centre didnt allocate fund mcd even though set aside cr local body last year budget city grow municipal financing need bond option worth considering u city use raise fund regularly country municipal bond market worth tn help score u municipality aaa rating tap market indian city would need transparent account doubleengined delhi mumbai start facebook twitter linkedin email piece appeared editorial opinion print edition time india,center
TimesOfIndia,column,https://timesofindia.indiatimes.com/blogs/toi-edit-page/what-delhi-said-and-what-delhi-wants/,delhi mean many thing seat union government refugee metro mecca ten thousand migrant third highest taxpaying citystate karnataka beat second position last year urban sprawl groaning crumbly infra cluster ghetto jostling tony residence world capital breathing perilous much year small ut outsized impact thing politics verily seat political protest last year seen three farreaching impact national stage first kejriwals india corruption farmer protest kejriwal exploited win punjab assembly poll third anticaa stir ended covid riot kejriwals action lost confidence minority kejriwals dogged antigraft campaign delhi massive middle class midincome aspirational affluent apolitical across ethnicity religion region found political resonance tuned citybred iitians anticorruption castefree politics brought dizzying victory also group brought spectacularly delhi message living glass house dont get throw stone two antiincumbencies play one aap fairness operate extraordinary circumstance kejriwal wasnt nondelivery much political party fumbling way ahead aap managed vote share two percentage point less bjps point dip saw aap lose seat tally attrition voter across seat evident look seat aaps big gun lost kejriwals new delhi sisodias jangpura saurabh bhardwajs gk somnath bhartis malviya nagar significant share delhi middle class middle class whove drifted away aap governance matter bjps determined campaign double engine govt lg bjp capital trifecta expectation big start implementation concrete yearlong measure clean delhi toxic air include bjp keeping promise cleaning yamuna tackling sewage network waste disposal getting haryana share water fairly improving healthcare brings u resource delhi municipality reek systemic sloth graft also need cultural reset apart crucial fund kejriwal sought fair share central pool tax saying delhi receives stagnated since add fact disproportionate share fund service multiple handoutsbjp promised retain aaps welfare scheme plenty integral also good governance social peace delhi unique identity emerges multitudesa melting pot identity shram people make delhi per caput income impressive r lannum vote making delhi much better city facebook twitter linkedin email disclaimer view expressed author,center
TimesOfIndia,column,https://timesofindia.indiatimes.com/blogs/toi-edit-page/as-kejriwals-delhi-model-loses-aapeal-two-key-questions-for-national-politics/,bjd ysrcp aap losing postcleavage model politics appears exhausted tiny state delhi punch weight term influencing mould national politics implication election wider configuration party politics india sheila dikshit govt swept away signalled coming implosion congress national level also spoke fundamental shift since late congress space centrist politics fragmenting rise aap many way subplot larger story shrinkage congress umbrella began split tmc west bengal ncp maharashtra though direct descendant congress aap gradually established monopoly space vacated congress delhi especially among former core voter lowerincome segment muslim dalits added core voter base bjp professional middle class swelling pool new migrant neighbouring state particularly purvanchalis second sense aap party practising postcleavage politics model pioneered naveen patnaiks bjd odisha y jagan reddys ysrcp andhra pradesh postcleavage politics mean party take clear stand distributive conflict among different class community interest speaks universalistic pragmatic politics much like bjd aap engineered politics triangulation pitching electoral tent equidistance congress bjp bjpdominant phase since survival aap bjd depended wooing back floating bloc voter switched back state election voting bjp national election balancing act required distinctive state model built free provision public good service charismatic face state level naveen patnaik arvind kejriwal y jagan reddy postcleavage model politics reached point exhaustion bjd ysrcp losing office last year aap election perhaps reached another fork road national politics future could depend two question party like aap bjdysrcp regain space staring inevitable decline congress regain former space vacated centrist regional party first question prospect party look bleak hallmark postcleavage party like aap party organisation kept deliberately weak absence committed party worker fused ideologicalcleavage specific appeal election fought professionalised campaign run volunteer hired hand election party little presence ground thus politics effectively reduced centrally managed highdecibel electoral campaign mounted near election framed referendum governance benefit increasingly aap resembled bjdysrcps patronagebased organisational model coopting winnable candidate local elite cultivating local medium without allowing independent centre power emerge organisation party survive opposition possibly would require entire reimagination partybuilding requiring synchronous shift organisation ideological strategy bjd ysrcp become increasingly dormant since losing election constant outflow party personnel acquired patronage model perhaps aap rely strategic depth provided govt punjab far certain though one must note aaps central leadership cut size loss suffered arvind kejriwal manish sisodia satyendar jain thus weak bargaining hand control punjab unit would inevitably become autonomous revolving around cm bhagwant mann politics rumour factionalism split become selfperpetuating congress lost election largely due internal factionalism aap might face similar challenge ahead regardless distinctive kejriwals delhi model heart aaps brand appeal mounted impressive campaign least five state appears terminal stage congress regain former space vacated centrist regional party one could say poised regain lost ownership congress space especially among dalits muslim lower income segment voter defeat suffered party haryana maharashtra mention another poor show delhi returning zero seat theory congress upswing cannibalising space declining competitor party overlapping base party like bjd ysrcp jds bsp congress risk losing golden opportunity ride virtuous reflux wave congress space consolidation reversing decline suffered fragmentation split last three decade business term marketshare kejriwal modelpatnaik model grab awaiting return revitalised congress centreleft model fusing old electorate dalits muslim poor newer one young woman middle income segment ali political researcher facebook twitter linkedin email disclaimer view expressed author,center
TimesOfIndia,column,https://timesofindia.indiatimes.com/blogs/toi-edit-page/the-battle-for-the-capital/,delhi assembly election hardly characterised highstakes battle yet always interesting observer interesting barometer political flexibility particularly notable since national capital voted aap vidhan sabha election bjp lok sabha election alot commentary still understands delhi election threecornered contest aap bjp congress proper portrayal reality fact citystate witnessing series twocornered contest really aap bjp hard deny congress barely reckoning read full story toi facebook twitter linkedin email disclaimer view expressed author,center
